pid,date,f_wifi:phone_wifi_connected_rapids_countscans:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscans:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscans:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_dis:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_norm:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscans:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:allday,f_wifi:phone_wifi_connected_rapids_countscans_dis:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:allday,f_wifi:phone_wifi_connected_rapids_countscans_norm:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:allday,f_wifi:phone_wifi_connected_rapids_countscans:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:evening,f_wifi:phone_wifi_connected_rapids_countscans_dis:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:evening,f_wifi:phone_wifi_connected_rapids_countscans_norm:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:evening,f_wifi:phone_wifi_connected_rapids_countscans:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:morning,f_wifi:phone_wifi_connected_rapids_countscans_dis:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:morning,f_wifi:phone_wifi_connected_rapids_countscans_norm:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:morning,f_wifi:phone_wifi_connected_rapids_countscans:night,f_wifi:phone_wifi_connected_rapids_uniquedevices:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:night,f_wifi:phone_wifi_connected_rapids_countscans_dis:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:night,f_wifi:phone_wifi_connected_rapids_countscans_norm:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:night,f_wifi:phone_wifi_connected_rapids_countscans:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekday,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscans:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekend,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekend
INS-W_045,2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_045,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_045,2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-04-27,3471.0,161.0,1193.0,h,h,h,0.4931558222388898,0.6265822784810127,0.5989790130459444,1753.0,84.0,517.0,h,h,h,0.3999522159837535,0.378657487091222,0.3198228673350148,184.0,15.0,104.0,h,h,h,0.615819209039548,0.3548387096774194,0.6802030456852793,444.0,34.0,248.0,h,h,h,0.4528301886792453,0.523138832997988,0.636304205709305,90.0,11.0,42.0,m,h,m,0.075,0.4568527918781725,0.0666666666666666,102.0,17.0,38.0,h,h,m,0.3423423423423424,0.6593406593406594,0.0180831826401446,68.0,2.0,64.0,m,l,m,-0.0523012552301255,0.0,0.1364411597498579,1172.0,83.0,517.0,h,h,h,0.3103879849812265,0.4131455399061033,0.5190839694656488,,,,,,,,,
INS-W_049,2018-04-28,3844.0,162.0,1326.0,h,h,h,0.5930727813345475,0.6329113924050633,0.6995651351862355,1848.0,85.0,650.0,h,h,h,0.4453470314179907,0.387263339070568,0.4834245648563879,141.0,8.0,79.0,h,h,h,0.3728813559322034,0.1290322580645161,0.4263959390862945,373.0,15.0,133.0,h,m,m,0.2997304582210242,0.1408450704225352,0.1351056875136195,101.0,2.0,,h,l,,0.14375,0.0,,42.0,2.0,22.0,l,l,l,-0.1981981981981982,-0.1648351648351648,-0.27124773960217,89.0,11.0,32.0,h,h,l,0.1673640167364017,2.0,-0.2274019329164299,,,,,,,,,,,,,,,,,,
INS-W_049,2018-04-29,4089.0,168.0,1327.0,h,h,h,0.6587018831534113,0.6708860759493671,0.7003214218188694,1790.0,92.0,651.0,h,h,h,0.4176323019949827,0.4475043029259897,0.4846546528076764,103.0,10.0,1.0,m,h,l,0.1581920903954802,0.1935483870967742,-0.3654822335025381,245.0,10.0,1.0,m,m,l,0.0237196765498652,0.0402414486921529,-0.4401830464153412,,,,,,,,,,58.0,1.0,,m,l,,-0.054054054054054,-0.2197802197802198,,84.0,1.0,,m,l,,0.1150627615062761,-0.3030303030303033,,,,,,,,,,,618.0,22.0,134.0,h,h,l,0.6977494555134308,0.9774436090225564,-0.5555555555555555
INS-W_049,2018-04-30,4240.0,177.0,1373.0,h,h,h,0.6991508397846292,0.7278481012658228,0.7351106069200227,2024.0,113.0,790.0,h,h,h,0.5294469000119462,0.6282271944922548,0.6556368780367805,142.0,29.0,49.0,h,h,m,0.3785310734463277,0.8064516129032258,0.1218274111675127,338.0,43.0,140.0,h,h,m,0.2242587601078167,0.7042253521126762,0.1656134234037917,85.0,8.0,37.0,m,h,m,0.04375,0.3045685279187817,0.0,100.0,15.0,43.0,h,h,h,0.3243243243243243,0.5494505494505496,0.108499095840868,11.0,1.0,11.0,l,l,l,-0.6485355648535566,-0.3030303030303033,-0.4661739624786812,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-01,4351.0,163.0,1406.0,h,h,h,0.7288848410168491,0.6392405063291139,0.7600680657969371,2494.0,131.0,983.0,h,h,h,0.7540317763708041,0.783132530120482,0.8930438526354646,120.0,17.0,74.0,m,h,h,0.2542372881355932,0.4193548387096774,0.3756345177664976,471.0,36.0,193.0,h,h,h,0.5110512129380054,0.563380281690141,0.3966005665722381,129.0,9.0,,h,h,,0.31875,0.3553299492385786,,148.0,15.0,51.0,h,h,h,0.7567567567567568,0.5494505494505496,0.2531645569620254,74.0,3.0,68.0,m,h,h,0.0104602510460251,0.3030303030303033,0.1819215463331439,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-02,4400.0,160.0,1398.0,h,h,h,0.7420106613806219,0.620253164556962,0.7540177727358669,2797.0,145.0,1043.0,h,h,h,0.8988173455978977,0.9036144578313254,0.9668491297127758,139.0,25.0,35.0,h,h,m,0.3615819209039548,0.6774193548387096,-0.0203045685279187,390.0,33.0,112.0,h,h,m,0.3363881401617251,0.5030181086519115,0.043582479843103,115.0,6.0,77.0,h,h,h,0.23125,0.2030456852791878,0.5333333333333333,64.0,8.0,,m,h,,0.0,0.1648351648351648,,72.0,1.0,,m,l,,-0.0104602510460251,-0.3030303030303033,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-03,4438.0,164.0,1367.0,h,h,h,0.7521898690096701,0.6455696202531646,0.7305728871242201,2765.0,136.0,992.0,h,h,h,0.8835264603989967,0.8261617900172118,0.9041146441970612,146.0,25.0,66.0,h,h,h,0.4011299435028249,0.6774193548387096,0.2944162436548224,504.0,50.0,165.0,h,h,h,0.5822102425876011,0.8450704225352115,0.2745696230115494,173.0,19.0,18.0,h,h,m,0.59375,0.8629441624365481,-0.2533333333333333,125.0,20.0,34.0,h,h,m,0.5495495495495496,0.8241758241758244,-0.054249547920434,60.0,4.0,47.0,l,h,m,-0.1359832635983263,0.6060606060606066,-0.0568504832291074,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-04,4359.0,169.0,1452.0,h,h,h,0.7310278320966488,0.6772151898734177,0.7948572508980903,2606.0,129.0,935.0,h,h,h,0.8075498745669575,0.7659208261617901,0.8339996309736157,96.0,16.0,35.0,m,h,m,0.1186440677966101,0.3870967741935484,-0.0203045685279187,285.0,20.0,191.0,m,h,h,0.1099730458221024,0.2414486921529175,0.3878840706036174,,,,,,,,,,87.0,6.0,62.0,h,h,h,0.2072072072072072,0.0549450549450549,0.4520795660036167,102.0,3.0,94.0,h,h,h,0.3033472803347281,0.3030303030303033,0.4775440591245027,1988.0,120.0,801.0,h,h,h,0.8210262828535669,0.7605633802816901,0.9132546842470508,,,,,,,,,
INS-W_049,2018-05-05,4081.0,169.0,1452.0,h,h,h,0.6565588920736116,0.6772151898734177,0.7948572508980903,2233.0,126.0,802.0,h,h,h,0.629315493967268,0.7401032702237522,0.6703979334522427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-06,3778.0,169.0,1452.0,h,h,h,0.5753931049262007,0.6772151898734177,0.7948572508980903,1988.0,120.0,801.0,h,h,h,0.5122446541631825,0.6884681583476765,0.6691678455009542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-07,3818.0,169.0,1530.0,h,h,h,0.5861080603251988,0.6772151898734177,0.8538476082435243,1794.0,101.0,740.0,h,h,h,0.4195436626448454,0.5249569707401033,0.5941324804723546,6.0,1.0,,l,l,,-0.3898305084745763,-0.0967741935483871,,144.0,9.0,79.0,m,m,m,-0.1940700808625337,0.0201207243460764,-0.100239703639137,138.0,9.0,79.0,h,h,h,0.375,0.3553299492385786,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-08,3839.0,169.0,1552.0,h,h,h,0.5917334119096728,0.6772151898734177,0.8704859141614671,1345.0,79.0,569.0,h,h,h,0.2049934296977661,0.3356282271944923,0.3837874408020179,,,,,,,,,,22.0,1.0,22.0,l,l,l,-0.4571428571428571,-0.1408450704225352,-0.3486598387448247,,,,,,,,,,,,,,,,,,,22.0,1.0,22.0,l,l,l,-0.5334728033472803,-0.3030303030303033,-0.3411028993746448,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-09,3985.0,177.0,1596.0,h,h,h,0.630842999116016,0.7278481012658228,0.903762525997353,1188.0,71.0,553.0,h,h,h,0.1299725241906582,0.2667814113597246,0.3641060335814015,121.0,20.0,22.0,h,h,l,0.2598870056497175,0.5161290322580645,-0.1522842639593909,233.0,21.0,96.0,m,h,m,-0.0021563342318059,0.261569416498994,-0.0261494879058618,111.0,5.0,73.0,h,h,h,0.20625,0.1522842639593908,0.48,,,,,,,,,,1.0,1.0,1.0,l,l,l,-0.7531380753138076,-0.3030303030303033,-0.5798749289368962,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-10,3901.0,172.0,1563.0,h,h,h,0.6083415927781199,0.6962025316455697,0.8788050671204386,1136.0,73.0,571.0,h,h,h,0.1051248357424441,0.2839931153184165,0.3862476167045949,183.0,38.0,61.0,h,h,m,0.6101694915254238,1.096774193548387,0.2436548223350254,452.0,52.0,183.0,h,h,h,0.4700808625336927,0.8853118712273644,0.353018086729135,77.0,5.0,,m,h,,-0.00625,0.1522842639593908,,101.0,17.0,44.0,h,h,h,0.3333333333333333,0.6593406593406594,0.1265822784810127,91.0,5.0,78.0,h,h,h,0.1882845188284519,0.9090909090909098,0.2956225127913588,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-11,3472.0,157.0,1315.0,h,h,h,0.4934236961238648,0.6012658227848101,0.6912459822272642,866.0,65.0,380.0,m,h,m,-0.0238920081232827,0.2151462994836489,0.1513008180084878,,,,,,,,,,15.0,1.0,,l,l,,-0.4722371967654986,-0.1408450704225352,,15.0,1.0,,l,l,,-0.39375,-0.0507614213197969,,,,,,,,,,,,,,,,,,,,866.0,65.0,380.0,m,h,m,0.1188986232790988,0.244131455399061,0.3289382373351839,,,,,,,,,
INS-W_049,2018-05-12,3114.0,154.0,1182.0,h,h,h,0.3975248453028313,0.5822784810126582,0.5906598600869729,881.0,65.0,380.0,m,h,m,-0.0167244056862979,0.2151462994836489,0.1513008180084878,,,,,,,,,,15.0,2.0,,l,l,,-0.4722371967654986,-0.1207243460764587,,,,,,,,,,,,,,,,,,,,15.0,2.0,,l,l,,-0.6066945606694562,0.0,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-13,2887.0,148.0,1181.0,h,h,h,0.3367174734135168,0.5443037974683544,0.5899035734543392,899.0,65.0,380.0,m,h,m,-0.0081232827619161,0.2151462994836489,0.1513008180084878,,,,,,,,,,18.0,1.0,,l,l,,-0.4657681940700808,-0.1408450704225352,,1.0,1.0,,l,l,,-0.48125,-0.0507614213197969,,17.0,1.0,,l,l,,-0.4234234234234235,-0.2197802197802198,,,,,,,,,,,,,,,,,,,,33.0,2.0,,l,m,,-0.246027264660805,-0.025062656641604,
INS-W_049,2018-05-14,2743.0,133.0,1068.0,h,h,h,0.2981436339771235,0.4493670886075949,0.5044431839667234,949.0,66.0,328.0,m,h,m,0.0157687253613666,0.2237521514629948,0.0873362445414848,63.0,9.0,11.0,m,h,l,-0.0677966101694915,0.1612903225806451,-0.2639593908629442,194.0,9.0,27.0,m,m,l,-0.0862533692722372,0.0201207243460764,-0.3268685988232731,23.0,2.0,16.0,l,l,l,-0.34375,0.0,-0.28,55.0,1.0,,l,l,,-0.081081081081081,-0.2197802197802198,,53.0,1.0,,l,l,,-0.2092050209205021,-0.3030303030303033,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-15,2272.0,116.0,875.0,h,h,h,0.1719750341539203,0.3417721518987341,0.3584798638684061,927.0,66.0,306.0,m,h,m,0.0052562417871222,0.2237521514629948,0.0602743096131374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-16,1882.0,101.0,763.0,m,h,h,0.0675042190136883,0.2468354430379747,0.2737757610134241,694.0,55.0,210.0,m,m,m,-0.1060805160673754,0.1290877796901893,-0.0578141337105603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-17,1431.0,77.0,598.0,m,m,m,-0.0533069031100157,0.0949367088607595,0.1489884666288523,295.0,10.0,27.0,l,l,l,-0.2967387408911719,-0.2581755593803786,-0.2829202287963593,,,,,,,,,,53.0,2.0,,l,l,,-0.3902964959568733,-0.1207243460764587,,53.0,2.0,,m,l,,-0.15625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-18,1450.0,68.0,407.0,m,m,m,-0.0482172992954916,0.0379746835443038,0.0045377197958026,584.0,10.0,27.0,l,l,l,-0.1586429339385975,-0.2581755593803786,-0.2829202287963593,92.0,1.0,,m,l,,0.096045197740113,-0.0967741935483871,,304.0,1.0,,h,l,,0.1509433962264151,-0.1408450704225352,,62.0,1.0,,m,l,,-0.1,-0.0507614213197969,,45.0,1.0,,l,l,,-0.1711711711711712,-0.2197802197802198,,105.0,1.0,,h,l,,0.3347280334728034,-0.3030303030303033,,551.0,10.0,27.0,l,l,l,-0.0782227784730913,-0.272300469483568,-0.1609993060374739,,,,,,,,,
INS-W_049,2018-05-19,1842.0,78.0,436.0,m,m,m,0.0567892636146901,0.1012658227848101,0.0264700321421818,961.0,23.0,56.0,m,l,l,0.0215028073109544,-0.1462994836488812,-0.2472476782089922,75.0,1.0,,m,l,,0.0,-0.0967741935483871,,392.0,16.0,29.0,h,m,l,0.3407008086253369,0.1609657947686117,-0.3181521028546525,156.0,15.0,29.0,h,h,m,0.4875,0.6598984771573603,-0.1066666666666666,60.0,1.0,,m,l,,-0.036036036036036,-0.2197802197802198,,101.0,2.0,,h,l,,0.2928870292887029,0.0,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-20,2081.0,80.0,658.0,m,m,h,0.1208111221237041,0.1139240506329113,0.1943656645868784,1182.0,25.0,278.0,h,l,m,0.1271054832158643,-0.1290877796901893,0.0258318469770588,44.0,2.0,37.0,l,l,m,-0.1751412429378531,-0.064516129032258,0.0,239.0,5.0,222.0,m,m,h,0.0107816711590296,-0.0603621730382293,0.522989758117237,,,,,,,,,,68.0,1.0,68.0,m,l,h,0.036036036036036,-0.2197802197802198,0.5605786618444847,127.0,4.0,117.0,h,h,h,0.5648535564853557,0.6060606060606066,0.7390562819783971,,,,,,,,,,631.0,19.0,251.0,h,h,h,0.7187222715173027,0.8270676691729324,0.5555555555555555
INS-W_049,2018-05-21,1937.0,80.0,579.0,m,m,m,0.0822372826873108,0.1139240506329113,0.1346190206088107,988.0,20.0,251.0,m,l,m,0.0344044916975271,-0.1721170395869191,-0.0073805277077311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-22,1915.0,80.0,557.0,m,m,m,0.0763440572178618,0.1139240506329113,0.1179807146908678,988.0,20.0,251.0,m,l,m,0.0344044916975271,-0.1721170395869191,-0.0073805277077311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-23,1780.0,83.0,474.0,m,m,m,0.040181082746243,0.1329113924050632,0.055208924182265,1086.0,38.0,264.0,m,m,m,0.0812328276191614,-0.0172117039586919,0.0086106156590196,,,,,,,,,,98.0,21.0,13.0,l,h,l,-0.2932614555256064,0.261569416498994,-0.3878840706036174,98.0,21.0,13.0,h,h,l,0.125,0.964467005076142,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-24,1630.0,58.0,337.0,m,m,m,0.0,-0.0253164556962025,-0.0484023444885611,1335.0,54.0,310.0,h,m,m,0.2002150280731096,0.1204819277108433,0.0651946614182915,24.0,7.0,3.0,l,h,l,-0.288135593220339,0.0967741935483871,-0.3451776649746194,302.0,21.0,46.0,h,h,l,0.1466307277628032,0.261569416498994,-0.2440618871213772,73.0,1.0,,m,l,,-0.03125,-0.0507614213197969,,102.0,18.0,8.0,h,h,l,0.3423423423423424,0.7142857142857144,-0.5244122965641954,103.0,3.0,35.0,h,h,l,0.3138075313807532,0.3030303030303033,-0.1932916429789654,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-25,1885.0,58.0,337.0,m,m,m,0.0683078406686132,-0.0253164556962025,-0.0484023444885611,1301.0,54.0,310.0,h,m,m,0.1839684625492773,0.1204819277108433,0.0651946614182915,58.0,1.0,,m,l,,-0.096045197740113,-0.0967741935483871,,270.0,1.0,,m,l,,0.0776280323450134,-0.1408450704225352,,61.0,1.0,,m,l,,-0.10625,-0.0507614213197969,,52.0,1.0,,l,l,,-0.1081081081081081,-0.2197802197802198,,99.0,1.0,,h,l,,0.2719665271966527,-0.3030303030303033,,670.0,39.0,59.0,m,m,l,-0.0037546933667083,0.0,-0.1165857043719639,,,,,,,,,
INS-W_049,2018-05-26,2105.0,58.0,337.0,h,m,m,0.127240095363103,-0.0253164556962025,-0.0484023444885611,1144.0,43.0,281.0,h,m,m,0.1089475570421694,0.0258175559380378,0.0295221108309244,73.0,2.0,,m,l,,-0.0112994350282485,-0.064516129032258,,235.0,3.0,,m,m,,0.0021563342318059,-0.1006036217303823,,33.0,3.0,,l,h,,-0.28125,0.0507614213197969,,48.0,1.0,,l,l,,-0.1441441441441441,-0.2197802197802198,,81.0,2.0,,m,l,,0.0836820083682008,0.0,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-27,2087.0,58.0,337.0,m,m,m,0.1224183654335538,-0.0253164556962025,-0.0484023444885611,905.0,40.0,59.0,m,m,l,-0.0052562417871222,0.0,-0.2435574143551267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,3.0,,m,m,,0.0798580301685891,0.025062656641604,
INS-W_049,2018-05-28,2011.0,55.0,310.0,m,m,l,0.1020599501754573,-0.0443037974683544,-0.0688220835696729,1023.0,40.0,59.0,m,m,l,0.0511288973838251,0.0,-0.2435574143551267,39.0,1.0,,l,l,,-0.2033898305084746,-0.0967741935483871,,118.0,2.0,,l,l,,-0.2501347708894879,-0.1207243460764587,,79.0,2.0,,m,l,,0.00625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-29,2187.0,62.0,319.0,h,m,l,0.1492057539310492,0.0,-0.0620155038759689,1199.0,47.0,68.0,h,m,l,0.1352287659777804,0.0602409638554216,-0.23248662279353,10.0,2.0,9.0,l,l,l,-0.3672316384180791,-0.064516129032258,-0.284263959390863,176.0,13.0,9.0,m,m,l,-0.1250673854447439,0.1006036217303823,-0.4053170625408587,1.0,1.0,,l,l,,-0.48125,-0.0507614213197969,,89.0,10.0,,h,h,,0.2252252252252252,0.2747252747252748,,76.0,1.0,,m,l,,0.0313807531380753,-0.3030303030303033,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-30,2187.0,62.0,319.0,h,m,l,0.1492057539310492,0.0,-0.0620155038759689,1101.0,29.0,55.0,m,m,l,0.0884004300561462,-0.0946643717728055,-0.2484777661602808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-05-31,2134.0,61.0,319.0,h,m,l,0.1350084380273767,-0.0063291139240506,-0.0620155038759689,799.0,14.0,9.0,m,l,l,-0.0559072990084816,-0.2237521514629948,-0.3050618119195527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-06-01,1830.0,61.0,319.0,m,m,l,0.0535747769949907,-0.0063291139240506,-0.0620155038759689,529.0,14.0,9.0,l,l,l,-0.1849241428742086,-0.2237521514629948,-0.3050618119195527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,14.0,9.0,l,l,l,-0.2390488110137672,-0.2347417840375587,-0.1859819569743233,,,,,,,,,
INS-W_049,2018-06-02,1438.0,50.0,290.0,m,m,l,-0.0514317859151911,-0.0759493670886076,-0.0839478162223482,294.0,14.0,9.0,l,l,l,-0.2972165810536376,-0.2237521514629948,-0.3050618119195527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-06-03,1216.0,47.0,68.0,m,l,l,-0.1108997883796308,-0.0949367088607595,-0.2518434486670448,311.0,14.0,9.0,l,l,l,-0.2890932982917215,-0.2237521514629948,-0.3050618119195527,,,,,,,,,,17.0,1.0,,l,l,,-0.4679245283018868,-0.1408450704225352,,,,,,,,,,,17.0,1.0,,l,l,,-0.4234234234234235,-0.2197802197802198,,,,,,,,,,,,,,,,,,,,17.0,1.0,,l,l,,-0.2718399612809551,-0.075187969924812,
INS-W_049,2018-06-04,1382.0,47.0,68.0,m,l,l,-0.0664327234737885,-0.0949367088607595,-0.2518434486670448,359.0,13.0,9.0,l,l,l,-0.26615697049337,-0.2323580034423408,-0.3050618119195527,75.0,1.0,,m,l,,0.0,-0.0967741935483871,,166.0,1.0,,m,l,,-0.1466307277628032,-0.1408450704225352,,75.0,1.0,,m,l,,-0.01875,-0.0507614213197969,,16.0,1.0,,l,l,,-0.4324324324324325,-0.2197802197802198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-06-05,1732.0,47.0,68.0,m,l,l,0.0273231362674452,-0.0949367088607595,-0.2518434486670448,533.0,1.0,,l,l,,-0.183012782224346,-0.3356282271944923,,57.0,1.0,,m,l,,-0.1016949152542373,-0.0967741935483871,,350.0,1.0,,h,l,,0.2501347708894879,-0.1408450704225352,,132.0,1.0,,h,l,,0.3375,-0.0507614213197969,,72.0,1.0,,m,l,,0.072072072072072,-0.2197802197802198,,89.0,1.0,,h,l,,0.1673640167364017,-0.3030303030303033,,,,,,,,,,,,,,,,,,,
INS-W_049,2018-06-06,1928.0,30.0,70.0,m,l,l,0.0798264177225362,-0.2025316455696202,-0.2503308754017773,827.0,6.0,15.0,m,l,l,-0.0425277744594433,-0.2925989672977625,-0.2976812842118215,60.0,1.0,,m,l,,-0.0847457627118644,-0.0967741935483871,,294.0,6.0,15.0,m,m,l,0.1293800539083558,-0.0402414486921529,-0.3791675746349968,88.0,6.0,15.0,m,h,l,0.0625,0.2030456852791878,-0.2933333333333333,55.0,1.0,,l,l,,-0.081081081081081,-0.2197802197802198,,91.0,1.0,,h,l,,0.1882845188284519,-0.3030303030303033,,,,,,,,,,,,,,,,,,,
