pid,date,f_wifi:phone_wifi_connected_rapids_countscans:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscans:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscans:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_dis:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_norm:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscans:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:allday,f_wifi:phone_wifi_connected_rapids_countscans_dis:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:allday,f_wifi:phone_wifi_connected_rapids_countscans_norm:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:allday,f_wifi:phone_wifi_connected_rapids_countscans:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:evening,f_wifi:phone_wifi_connected_rapids_countscans_dis:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:evening,f_wifi:phone_wifi_connected_rapids_countscans_norm:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:evening,f_wifi:phone_wifi_connected_rapids_countscans:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:morning,f_wifi:phone_wifi_connected_rapids_countscans_dis:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:morning,f_wifi:phone_wifi_connected_rapids_countscans_norm:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:morning,f_wifi:phone_wifi_connected_rapids_countscans:night,f_wifi:phone_wifi_connected_rapids_uniquedevices:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:night,f_wifi:phone_wifi_connected_rapids_countscans_dis:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:night,f_wifi:phone_wifi_connected_rapids_countscans_norm:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:night,f_wifi:phone_wifi_connected_rapids_countscans:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekday,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscans:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekend,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekend
INS-W_348,2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_348,2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-03,8296.0,290.0,3467.0,h,h,l,0.0265639527161641,0.0905387052965142,-0.2143004859890394,4057.0,185.0,1966.0,m,m,l,-0.0126359740687836,0.0485436893203883,-0.1461017399389029,172.0,39.0,4.0,h,h,l,0.0665557404326123,0.4589371980676329,-0.2642113690952762,634.0,53.0,416.0,h,h,h,0.0899742930591259,0.2943882244710212,0.2713178294573644,165.0,9.0,133.0,m,l,h,0.0859598853868194,-0.0980392156862745,0.2655538694992413,164.0,10.0,146.0,h,m,h,0.0707070707070707,0.0,0.5737704918032788,133.0,1.0,133.0,m,m,m,0.1294498381877023,0.0,0.0852272727272727,3131.0,175.0,1635.0,h,h,h,0.0743310208126858,0.2068965517241379,0.1360406091370558,,,,,,,,,
INS-W_356,2019-05-04,8396.0,295.0,3946.0,h,h,m,0.0431664231637667,0.1131733816206428,-0.0904766828663013,4406.0,188.0,2276.0,h,h,m,0.1791011976705856,0.0728155339805825,0.0597688936113693,164.0,1.0,164.0,m,l,h,0.0,-0.4589371980676329,1.0168134507606086,645.0,19.0,479.0,h,l,h,0.1303709144326111,-0.3311867525298988,0.4397219994653836,179.0,16.0,26.0,h,h,l,0.2865329512893983,0.2450980392156863,-0.5462822458270107,165.0,6.0,152.0,h,m,h,0.0808080808080808,-0.1639344262295082,0.6255392579810182,137.0,1.0,137.0,h,m,h,0.388349514563107,0.0,0.1988636363636365,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-05,8359.0,296.0,4296.0,h,h,m,0.0370235090981538,0.1177003168854685,0.0,4279.0,190.0,2464.0,h,h,h,0.1093286452038237,0.0889967637540453,0.1846194713773409,131.0,17.0,46.0,l,m,m,-0.2745424292845259,-0.072463768115942,0.0720576461168935,503.0,27.0,350.0,l,m,m,-0.3911127432978332,-0.1839926402943882,0.094894413258487,172.0,14.0,124.0,h,m,h,0.1862464183381089,0.1470588235294117,0.1972685887708649,68.0,3.0,48.0,l,l,l,-0.8989898989898992,-0.2868852459016394,-0.271786022433132,132.0,1.0,132.0,m,m,m,0.0647249190938511,0.0,0.0568181818181818,,,,,,,,,,1148.0,39.0,829.0,m,m,h,0.0843712334270791,0.1188299817184643,0.3592687074829932
INS-W_356,2019-05-06,8307.0,280.0,4527.0,h,m,m,0.0283902244654004,0.0452693526482571,0.0597146106917588,4263.0,184.0,2489.0,h,m,h,0.1005384023733655,0.0404530744336569,0.2012219418249436,165.0,22.0,84.0,m,m,h,0.0083194675540765,0.0483091787439613,0.3763010408326662,612.0,37.0,420.0,m,m,h,0.0091810503121557,0.0,0.2820101577118418,144.0,1.0,144.0,l,l,h,-0.2148997134670487,-0.4901960784313726,0.3490136570561457,164.0,18.0,53.0,h,h,l,0.0707070707070707,0.3278688524590165,-0.2286453839516825,139.0,1.0,139.0,h,m,h,0.5177993527508095,0.0,0.2556818181818183,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-07,8292.0,292.0,4444.0,h,h,m,0.02589985389826,0.0995925758261657,0.0382587116120359,4219.0,192.0,2475.0,h,h,h,0.0763652345896055,0.105177993527508,0.1919245583742861,163.0,23.0,25.0,m,m,l,-0.0083194675540765,0.072463768115942,-0.0960768614891913,606.0,38.0,374.0,m,m,h,-0.0128534704370179,0.0183992640294388,0.1590483827853515,154.0,17.0,81.0,m,h,m,-0.0716332378223495,0.2941176470588235,-0.1289833080424886,157.0,3.0,136.0,m,l,h,0.0,-0.2868852459016394,0.4874892148403796,132.0,1.0,132.0,m,m,m,0.0647249190938511,0.0,0.0568181818181818,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-08,8266.0,280.0,4450.0,h,m,m,0.0215832115818833,0.0452693526482571,0.0398097404611725,4212.0,179.0,2493.0,h,m,h,0.07251950335128,0.0,0.20387833709656,164.0,19.0,47.0,m,m,m,0.0,-0.0241545893719806,0.0800640512409928,602.0,43.0,302.0,m,m,m,-0.0275431509364671,0.1103955841766329,-0.0334135257952419,157.0,19.0,48.0,m,h,l,-0.0286532951289398,0.3921568627450981,-0.3793626707132018,154.0,19.0,80.0,m,h,m,-0.0303030303030303,0.3688524590163936,0.0043140638481449,127.0,1.0,127.0,l,m,l,-0.2588996763754047,0.0,-0.0852272727272727,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-09,8266.0,276.0,4594.0,h,m,m,0.0215832115818833,0.0271616115889542,0.0770344328404508,4221.0,176.0,2627.0,h,m,h,0.0774640149434128,-0.0242718446601941,0.2928675786957099,170.0,20.0,43.0,h,m,m,0.0499168053244592,0.0,0.0480384307445956,619.0,50.0,286.0,m,h,l,0.0348879911861917,0.2391904323827047,-0.0761828388131515,158.0,25.0,58.0,m,h,l,-0.0143266475644699,0.6862745098039216,-0.3034901365705615,161.0,16.0,55.0,m,m,l,0.0404040404040404,0.2459016393442623,-0.2113891285591027,130.0,1.0,130.0,m,m,m,-0.0647249190938511,0.0,0.0,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-10,8261.0,270.0,4578.0,m,m,m,0.0207530880595032,0.0,0.0728983559094199,4204.0,165.0,2612.0,m,m,h,0.0681243819360509,-0.1132686084142394,0.2829060964271484,159.0,31.0,40.0,m,h,m,-0.0415973377703827,0.2657004830917874,0.0240192153722978,617.0,41.0,401.0,m,m,h,0.0275431509364671,0.0735970561177553,0.231221598503074,143.0,5.0,113.0,l,l,h,-0.2292263610315186,-0.2941176470588235,0.1138088012139605,177.0,16.0,110.0,h,m,m,0.202020202020202,0.2459016393442623,0.2631578947368421,138.0,1.0,138.0,h,m,h,0.4530744336569582,0.0,0.2272727272727274,3056.0,145.0,1783.0,m,m,h,0.0,-0.1379310344827586,0.2862944162436548,,,,,,,,,
INS-W_356,2019-05-11,8584.0,271.0,4808.0,h,m,h,0.0743790676052596,0.0045269352648257,0.1323544617929893,4178.0,159.0,2532.0,m,l,h,0.0538402373365564,-0.1618122977346278,0.22977819099482,159.0,4.0,55.0,m,l,m,-0.0415973377703827,-0.3864734299516908,0.144115292233787,619.0,10.0,399.0,m,l,h,0.0348879911861917,-0.4967801287948482,0.2258754343758353,176.0,6.0,162.0,h,l,h,0.2435530085959885,-0.2450980392156863,0.4855842185128984,148.0,4.0,46.0,m,l,l,-0.0909090909090909,-0.2459016393442623,-0.2890422778257118,136.0,1.0,136.0,h,m,h,0.3236245954692559,0.0,0.1704545454545455,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-12,8507.0,270.0,5114.0,h,m,h,0.0615951653606056,0.0,0.2114569330989556,4228.0,154.0,2650.0,h,l,h,0.0813097461817382,-0.2022653721682848,0.3081418515075044,145.0,9.0,97.0,l,l,h,-0.1580698835274543,-0.2657004830917874,0.4803843074459568,553.0,16.0,468.0,l,l,h,-0.207491737054719,-0.3863845446182153,0.4103180967655707,139.0,7.0,126.0,l,l,h,-0.2865329512893983,-0.196078431372549,0.212443095599393,139.0,6.0,115.0,l,m,h,-0.1818181818181818,-0.1639344262295082,0.3062985332182916,130.0,1.0,130.0,m,m,m,-0.0647249190938511,0.0,0.0,,,,,,,,,,1172.0,24.0,867.0,m,l,h,0.1486540779429489,-0.1553930530164534,0.4400510204081633
INS-W_356,2019-05-13,8477.0,278.0,5031.0,h,m,h,0.0566144242263248,0.0362154821186057,0.1900010340192327,4214.0,173.0,2542.0,h,m,h,0.0736182837050873,-0.0485436893203883,0.2364191791738611,158.0,34.0,4.0,l,h,l,-0.0499168053244592,0.3381642512077294,-0.2642113690952762,598.0,59.0,312.0,m,h,m,-0.0422328314359162,0.4047838086476541,-0.0066827051590483,144.0,11.0,111.0,l,m,m,-0.2148997134670487,0.0,0.0986342943854324,158.0,22.0,59.0,m,h,l,0.0101010101010101,0.4918032786885247,-0.176876617773943,138.0,1.0,138.0,h,m,h,0.4530744336569582,0.0,0.2272727272727274,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-14,8400.0,275.0,5047.0,h,m,h,0.0438305219816708,0.0226346763241285,0.1941371109502636,4181.0,161.0,2572.0,m,m,h,0.0554884078672673,-0.145631067961165,0.2563421437109842,152.0,14.0,105.0,l,l,h,-0.0998336106489185,-0.144927536231884,0.5444355484387511,573.0,28.0,404.0,l,m,h,-0.1340433345574733,-0.1655933762649494,0.2392408446939321,143.0,20.0,21.0,l,h,l,-0.2292263610315186,0.4411764705882353,-0.5842185128983309,147.0,1.0,147.0,l,l,h,-0.101010101010101,-0.3688524590163936,0.5823986194995686,131.0,1.0,131.0,m,m,m,0.0,0.0,0.0284090909090909,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-15,8411.0,273.0,5057.0,h,m,h,0.0456567937309071,0.0135808057944771,0.196722159032158,4199.0,173.0,2564.0,m,m,h,0.0653774310515328,-0.0485436893203883,0.2510293531677514,160.0,27.0,47.0,m,h,m,-0.0332778702163061,0.1690821256038647,0.0800640512409928,620.0,52.0,294.0,h,h,m,0.0385604113110539,0.2759889604415824,-0.0547981823041967,161.0,18.0,55.0,m,h,l,0.0286532951289398,0.3431372549019608,-0.3262518968133536,166.0,18.0,60.0,h,h,l,0.0909090909090909,0.3278688524590165,-0.1682484900776531,133.0,2.0,132.0,m,m,m,0.1294498381877023,0.6896551724137917,0.0568181818181818,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-16,8433.0,278.0,5184.0,h,m,h,0.0493093372293797,0.0362154821186057,0.2295522696722159,4212.0,183.0,2557.0,h,m,h,0.07251950335128,0.0323624595469255,0.2463806614424226,174.0,34.0,,h,h,,0.0831946755407654,0.3381642512077294,,632.0,62.0,279.0,h,h,l,0.0826294528094013,0.4599816007359706,-0.094894413258487,150.0,17.0,81.0,m,h,m,-0.1289398280802292,0.2941176470588235,-0.1289833080424886,169.0,19.0,59.0,h,h,l,0.1212121212121212,0.3688524590163936,-0.176876617773943,139.0,1.0,139.0,h,m,h,0.5177993527508095,0.0,0.2556818181818183,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-17,8419.0,273.0,5197.0,h,m,h,0.0469849913667153,0.0135808057944771,0.2329128321786785,4215.0,179.0,2585.0,h,m,h,0.074167673881991,0.0,0.2649754283437376,185.0,32.0,23.0,h,h,l,0.1747088186356074,0.2898550724637681,-0.1120896717373899,620.0,37.0,429.0,h,m,h,0.0385604113110539,0.0,0.3060678962844159,156.0,5.0,148.0,m,l,h,-0.0429799426934097,-0.2941176470588235,0.3793626707132018,142.0,6.0,121.0,l,m,h,-0.1515151515151515,-0.1639344262295082,0.3580672993960311,137.0,1.0,137.0,h,m,h,0.388349514563107,0.0,0.1988636363636365,3043.0,170.0,1718.0,m,m,h,-0.0128840436075322,0.1494252873563218,0.2203045685279187,,,,,,,,,
INS-W_356,2019-05-18,8233.0,268.0,4929.0,m,m,h,0.0161043963341745,-0.0090538705296514,0.1636335435839106,4055.0,178.0,2397.0,m,m,h,-0.0137347544225909,-0.0080906148867313,0.140124850577766,70.0,10.0,38.0,l,l,m,-0.782029950083195,-0.2415458937198067,0.0080064051240992,459.0,13.0,211.0,l,l,l,-0.5526992287917738,-0.4415823367065318,-0.2766639935846031,144.0,2.0,143.0,l,l,h,-0.2148997134670487,-0.4411764705882353,0.3414264036418817,111.0,4.0,,l,l,,-0.4646464646464648,-0.2459016393442623,,134.0,3.0,30.0,m,m,l,0.1941747572815535,1.3793103448275834,-2.0,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-19,8161.0,266.0,4843.0,m,m,h,0.0041506176119006,-0.0181077410593028,0.1414021300796194,3933.0,180.0,2193.0,l,m,m,-0.0807603560048346,0.0080906148867313,0.0046486917253287,62.0,1.0,,l,l,,-0.8485856905158073,-0.4589371980676329,,431.0,14.0,264.0,l,l,l,-0.6555269922879177,-0.423183072677093,-0.1349906442127773,133.0,12.0,59.0,l,m,l,-0.3724928366762178,0.0490196078431372,-0.2959028831562975,102.0,4.0,71.0,l,l,m,-0.5555555555555557,-0.2459016393442623,-0.0733390854184641,134.0,1.0,134.0,m,m,h,0.1941747572815535,0.0,0.1136363636363637,,,,,,,,,,890.0,21.0,475.0,l,l,l,-0.6066693451185212,-0.210237659963437,-0.3932823129251701
INS-W_356,2019-05-20,8203.0,268.0,4785.0,m,m,h,0.0111236551998937,-0.0090538705296514,0.1264088512046324,3989.0,162.0,2243.0,m,m,m,-0.0499945060982309,-0.1375404530744336,0.0378536326205339,175.0,27.0,65.0,h,h,h,0.0915141430948419,0.1690821256038647,0.2241793434747798,654.0,35.0,362.0,h,m,m,0.1634226955563716,-0.0367985280588776,0.1269713980219192,177.0,10.0,20.0,h,m,l,0.2578796561604584,-0.0490196078431372,-0.591805766312595,165.0,8.0,140.0,h,m,h,0.0808080808080808,-0.0819672131147541,0.5220017256255393,137.0,1.0,137.0,h,m,h,0.388349514563107,0.0,0.1988636363636365,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-21,8222.0,252.0,4894.0,m,l,h,0.0142781245849382,-0.0814848347668628,0.1545858752972805,4041.0,154.0,2322.0,m,l,m,-0.0214262168992418,-0.2022653721682848,0.0903174392349581,167.0,11.0,130.0,m,l,h,0.0249584026622296,-0.217391304347826,0.7445956765412332,625.0,17.0,483.0,h,l,h,0.0569225119353654,-0.3679852805887765,0.450414327719861,150.0,8.0,68.0,m,l,l,-0.1289398280802292,-0.1470588235294117,-0.2276176024279211,171.0,4.0,148.0,h,l,h,0.1414141414141414,-0.2459016393442623,0.5910267471958586,137.0,1.0,137.0,h,m,h,0.388349514563107,0.0,0.1988636363636365,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-22,8238.0,253.0,4891.0,m,l,h,0.0169345198565546,-0.0769578995020371,0.1538103608727122,4039.0,152.0,2327.0,m,l,h,-0.0225249972530491,-0.2184466019417476,0.0936379333244787,168.0,27.0,12.0,m,h,l,0.0332778702163061,0.1690821256038647,-0.200160128102482,618.0,49.0,299.0,m,h,m,0.0312155710613294,0.2207911683532659,-0.0414327719860999,161.0,14.0,103.0,m,m,m,0.0286532951289398,0.1470588235294117,0.0379362670713201,165.0,24.0,60.0,h,h,l,0.0808080808080808,0.5737704918032789,-0.1682484900776531,124.0,1.0,124.0,l,m,l,-0.4530744336569582,0.0,-0.1704545454545455,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-23,8136.0,244.0,4914.0,m,l,h,0.0,-0.1177003168854685,0.1597559714610691,3924.0,123.0,2357.0,l,l,h,-0.0857048675969673,-0.4530744336569579,0.1135608978616018,99.0,11.0,,l,l,,-0.5407653910149753,-0.217391304347826,,517.0,28.0,309.0,l,m,m,-0.3396988615497612,-0.1655933762649494,-0.0147019513499064,123.0,14.0,96.0,l,m,m,-0.5157593123209169,0.1470588235294117,-0.015174506828528,160.0,9.0,78.0,m,m,m,0.0303030303030303,-0.040983606557377,-0.0129421915444348,135.0,1.0,135.0,h,m,h,0.2588996763754047,0.0,0.1420454545454546,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-24,8172.0,252.0,4935.0,m,l,h,0.0059768893611369,-0.0814848347668628,0.1651845724330472,3957.0,136.0,2350.0,m,l,h,-0.0675749917591473,-0.3478964401294498,0.1089122061362731,195.0,35.0,61.0,h,h,h,0.2579034941763728,0.3623188405797101,0.1921537229783827,653.0,48.0,422.0,h,h,h,0.1597502754315093,0.202391904323827,0.2873563218390805,179.0,8.0,149.0,h,l,h,0.2865329512893983,-0.1470588235294117,0.3869499241274659,147.0,13.0,80.0,l,m,m,-0.101010101010101,0.1229508196721311,0.0043140638481449,132.0,1.0,132.0,m,m,m,0.0647249190938511,0.0,0.0568181818181818,3067.0,128.0,1875.0,m,l,h,0.0109018830525272,-0.3333333333333333,0.3796954314720812,,,,,,,,,
INS-W_356,2019-05-25,7976.0,254.0,4894.0,m,l,h,-0.0265639527161641,-0.0724309642372114,0.1545858752972805,3921.0,135.0,2497.0,l,l,h,-0.0873530381276782,-0.3559870550161812,0.2065347323681764,57.0,6.0,31.0,l,l,m,-0.8901830282861901,-0.3381642512077294,-0.0480384307445956,423.0,11.0,358.0,l,l,m,-0.684906353286816,-0.4783808647654094,0.1162790697674418,140.0,4.0,135.0,l,l,h,-0.2722063037249284,-0.3431372549019608,0.2807283763277693,97.0,6.0,63.0,l,m,m,-0.6060606060606062,-0.1639344262295082,-0.1423641069887834,129.0,1.0,129.0,l,m,m,-0.1294498381877023,0.0,-0.0284090909090909,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-26,7781.0,257.0,4675.0,l,m,h,-0.0589387700889892,-0.0588501584427342,0.0979733223037948,3848.0,139.0,2482.0,l,l,h,-0.1274585210416438,-0.3236245954692557,0.1965732500996148,57.0,5.0,20.0,l,l,l,-0.8901830282861901,-0.3623188405797101,-0.1361088871096877,358.0,16.0,249.0,l,l,l,-0.9236136614028644,-0.3863845446182153,-0.1750868751670676,141.0,8.0,111.0,l,l,m,-0.2578796561604584,-0.1470588235294117,0.0986342943854324,14.0,1.0,,l,l,,-1.4444444444444449,-0.3688524590163936,,146.0,8.0,118.0,h,m,l,0.9708737864077676,2.0,-0.3409090909090911,,,,,,,,,,781.0,24.0,607.0,l,l,m,-0.8986205972947633,-0.1553930530164534,-0.1126700680272108
INS-W_356,2019-05-27,7771.0,238.0,4876.0,l,l,h,-0.0605990171337495,-0.1448619284744228,0.1499327887498707,3782.0,132.0,2633.0,l,l,h,-0.1637182727172838,-0.3802588996763754,0.2968521716031346,161.0,5.0,124.0,m,l,h,-0.0249584026622296,-0.3623188405797101,0.6965572457966375,588.0,20.0,513.0,l,l,h,-0.0789570326845391,-0.31278748850046,0.5306067896284417,170.0,18.0,132.0,h,h,h,0.157593123209169,0.3431372549019608,0.2579666160849773,130.0,1.0,130.0,l,l,h,-0.2727272727272728,-0.3688524590163936,0.4357204486626402,127.0,1.0,127.0,l,m,l,-0.2588996763754047,0.0,-0.0852272727272727,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-28,7802.0,234.0,4894.0,l,l,h,-0.0554522512949927,-0.1629696695337257,0.1545858752972805,3761.0,135.0,2572.0,l,l,h,-0.1752554664322602,-0.3559870550161812,0.2563421437109842,167.0,16.0,131.0,m,m,h,0.0249584026622296,-0.0966183574879227,0.7526020816653324,604.0,20.0,422.0,m,l,h,-0.0201983106867425,-0.31278748850046,0.2873563218390805,166.0,9.0,20.0,h,l,l,0.1002865329512894,-0.0980392156862745,-0.591805766312595,141.0,1.0,141.0,l,l,h,-0.1616161616161616,-0.3688524590163936,0.5306298533218292,130.0,1.0,130.0,m,m,m,-0.0647249190938511,0.0,0.0,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-29,7781.0,230.0,4695.0,l,l,h,-0.0589387700889892,-0.1810774105930285,0.1031434184675835,3742.0,134.0,2368.0,l,l,h,-0.1856938797934293,-0.3640776699029126,0.1208659848585469,166.0,26.0,24.0,m,m,l,0.016638935108153,0.144927536231884,-0.1040832666132906,599.0,48.0,95.0,m,h,l,-0.0385604113110539,0.202391904323827,-0.5867415129644481,143.0,13.0,68.0,l,m,l,-0.2292263610315186,0.0980392156862745,-0.2276176024279211,161.0,21.0,3.0,m,h,l,0.0404040404040404,0.4508196721311477,-0.6600517687661778,129.0,1.0,,l,m,,-0.1294498381877023,0.0,,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-30,7744.0,223.0,4650.0,l,l,h,-0.0650816841546022,-0.2127659574468085,0.091510702099059,3820.0,153.0,2293.0,l,l,m,-0.1428414459949456,-0.2103559870550161,0.0710585735157391,142.0,14.0,29.0,l,l,m,-0.1830282861896839,-0.144927536231884,-0.0640512409927942,595.0,48.0,234.0,m,h,l,-0.0532500918105031,0.202391904323827,-0.2151831061213579,161.0,20.0,27.0,m,h,l,0.0286532951289398,0.4411764705882353,-0.5386949924127467,166.0,21.0,52.0,h,h,l,0.0909090909090909,0.4508196721311477,-0.2372735116479724,126.0,1.0,126.0,l,m,l,-0.3236245954692559,0.0,-0.1136363636363637,,,,,,,,,,,,,,,,,,
INS-W_356,2019-05-31,7719.0,231.0,4551.0,l,l,m,-0.0692323017665028,-0.1765504753282028,0.0659187260883052,3762.0,153.0,2201.0,l,l,m,-0.1747060762553565,-0.2103559870550161,0.0099614822685615,174.0,30.0,65.0,h,h,h,0.0831946755407654,0.2415458937198067,0.2241793434747798,595.0,50.0,330.0,m,h,m,-0.0532500918105031,0.2391904323827047,0.0414327719860999,150.0,13.0,103.0,m,m,m,-0.1289398280802292,0.0980392156862745,0.0379362670713201,143.0,15.0,34.0,l,m,l,-0.1414141414141414,0.2049180327868853,-0.3925798101811907,128.0,1.0,128.0,l,m,l,-0.1941747572815535,0.0,-0.0568181818181818,2981.0,140.0,1594.0,l,l,m,-0.0743310208126858,-0.1954022988505747,0.0944162436548223,,,,,,,,,
